id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,sqft_living15,sqft_lot15,price,habitaciones
9560500105,4,2,1,0,0,4,8,1966,2190,11396,957000,6
8651411420,3,2,1,0,0,5,6,1970,980,5070,218000,5
1274500240,3,2,1,0,0,3,7,1968,1260,9000,205000,5
3278602190,3,3,2,0,0,3,8,2006,1560,1701,350000,6
873900240,4,2,2,0,0,3,7,2002,2030,6615,256000,6
3834000520,3,1,1,0,0,3,7,1952,1310,7350,275000,4
4224100030,4,2,2,0,0,3,9,1990,2540,9793,372000,6
5710500060,3,3,2,0,1,4,9,1978,2140,10270,688888,6
203101370,2,1,2,0,0,2,7,1976,2150,24792,170000,3
4039300140,5,2,1,0,0,3,7,1962,1680,8700,530000,7
3629920990,4,3,2,0,0,3,11,2006,3580,6478,905000,7
6882510060,4,2,1,0,0,5,7,1979,1870,5365,365000,6
2597150270,4,2,1,0,0,4,7,1981,1730,9120,312000,6
4365200445,2,2,1,0,0,3,7,1968,1250,7680,400000,4
6145601819,2,2,1,0,0,4,6,1936,1160,3844,278750,4
3447000030,3,2,1,0,0,4,8,1965,2690,12650,510000,5
4442800162,2,2,3,0,0,3,8,2009,1320,1389,527700,4
1698900075,4,3,2,0,0,4,9,1931,2280,4000,740000,7
9432750070,4,2,2,0,0,3,9,1996,2840,12560,512000,6
3204850140,5,2,2,0,0,3,8,2001,1960,7200,362000,7
1446401550,3,1,1,0,0,4,5,1940,1320,6600,225000,4
3904901840,3,2,2,0,0,3,7,1985,1610,4322,491500,5
3299200075,4,2,1,0,0,3,8,1959,2000,8006,429950,6
2206500550,3,1,1,0,0,4,7,1955,1280,8880,375000,4
2112700370,2,1,1,0,0,4,6,1916,1430,4000,199400,3
4397010350,4,2,2,0,2,3,9,1996,2650,9454,364900,6
4364700885,3,2,1,0,0,3,7,1941,980,7560,324950,5
1498301672,5,2,1,0,0,4,6,1909,1940,6000,467000,7
3992700326,3,1,1,0,0,4,7,1954,1190,6075,380000,4
5438000060,3,2,1,0,0,3,7,1966,1910,10568,250000,5
9550200370,4,1,2,0,0,3,7,1921,1710,4021,700000,5
3977630270,3,1,1,0,0,5,6,1976,1300,10360,206990,4
475001000,3,2,1,0,0,5,7,1928,1640,5000,670000,5
3426059050,2,1,1,0,0,3,6,1984,1380,12196,315000,3
4137000070,3,2,2,0,0,3,8,1985,2190,7506,319950,5
2759500105,3,2,1,0,0,4,7,1958,1630,8270,419000,5
4137010310,3,2,1,0,0,3,8,1989,2220,11406,205000,5
5616000030,4,2,2,0,0,3,7,2004,1980,4878,335000,6
9266700295,3,2,1,0,0,3,7,1953,1550,5100,397000,5
9828200187,2,1,1,0,0,3,7,1995,1630,2383,370000,3
6061400160,4,2,1,0,0,4,7,1969,1990,9648,330000,6
4139420640,4,4,1,0,4,3,12,1996,4290,13822,1790000,8
4022900197,3,2,1,0,0,3,7,1978,1940,11250,399000,5
3221069035,4,2,2,0,4,3,8,1972,2190,218610,400000,6
2591730200,3,2,1,0,0,3,7,1994,1570,7000,249900,5
9165100260,3,2,1,0,0,3,7,1956,1570,3880,717000,5
5201810060,4,2,2,0,0,3,8,1995,2280,7959,319000,6
5499200060,4,3,2,0,0,3,8,1972,1320,3800,635000,7
1568100060,3,1,1,0,0,4,7,1977,1320,7573,355000,4
4139910160,5,3,2,0,0,3,12,1990,4410,33210,1600000,8
6743700060,4,2,1,0,0,3,7,1983,2240,7308,585000,6
7258200060,3,2,1,0,0,4,7,1960,1380,7800,320000,5
5127000810,3,2,2,0,0,4,7,1966,1800,10200,305495,5
2011400520,4,2,1,0,1,4,7,1960,2440,10664,240000,6
1953400510,5,2,1,0,0,4,7,1959,1740,8750,199950,7
2450500060,4,3,2,0,0,3,10,2005,2440,9195,1620000,7
2623039082,3,4,2,1,4,4,9,1930,2300,12200,770000,7
3204400030,4,2,2,0,0,3,8,2002,1678,3590,255000,6
2473370890,4,2,1,0,0,4,8,1974,1930,8400,289000,6
3343901401,4,3,2,0,0,3,8,2002,1960,7225,494500,7
4376700030,3,2,1,0,0,4,8,1973,1960,9712,746000,5
1072000400,4,3,2,0,0,4,8,1978,2180,11440,385000,7
2193330030,4,2,2,0,0,4,8,1987,2110,9540,688100,6
4083300070,4,2,2,0,0,4,8,1910,1750,3150,870300,6
2241700075,3,1,2,0,0,3,7,1956,1180,7200,310000,4
9250900111,3,2,2,0,0,3,8,1999,1770,7840,500000,5
9412700160,3,2,1,0,0,4,7,1977,1960,7272,255000,5
1118001360,3,3,1,0,0,5,9,1949,3480,7370,1480000,6
4383500030,3,1,1,0,0,3,6,1957,1590,9147,154500,4
2558630060,3,2,1,0,0,3,7,1974,1850,7384,425000,5
1150000400,4,2,2,0,0,4,10,1988,2490,8580,700000,6
5244801275,2,1,1,0,0,5,6,1916,1590,4311,410500,3
1839920160,3,2,1,0,0,4,7,1969,1620,8000,432000,5
9834200030,3,2,2,0,0,3,8,1914,1420,4080,530000,5
3288200710,3,2,1,0,0,5,7,1967,1970,8625,465000,5
3904980320,3,2,2,0,0,3,8,1989,1800,4928,498688,5
2927600435,3,1,1,0,0,4,9,1952,1880,11250,573500,4
1321740260,4,3,2,0,0,4,8,1994,2490,13140,349900,7
7809200055,3,1,1,0,0,3,7,1958,1460,12507,220000,4
3298700671,2,1,1,0,0,4,6,1918,1000,4440,260000,3
1231000640,2,1,1,0,0,3,6,1918,1210,4000,290000,3
1498303905,4,2,2,0,0,4,8,1930,2250,4000,615000,6
7491010060,4,4,2,0,0,3,10,2001,3080,7200,730000,8
8835800350,4,3,2,0,3,3,12,2002,5610,169549,1950000,7
8856960260,3,2,2,0,0,3,7,1995,1870,8555,332500,5
1088810160,5,4,2,0,0,3,9,1990,2750,9622,650000,9
3931900510,4,2,3,0,0,4,8,2002,2020,6760,1400000,6
9567800435,4,2,2,0,0,4,7,1915,1440,9405,465000,6
2806000560,4,3,2,0,0,3,10,1990,3680,10667,690000,7
2473101360,3,2,1,0,0,5,7,1966,1640,7210,289900,5
2288900140,3,4,2,0,0,3,9,2009,1880,4000,1620000,7
9320990140,3,2,2,0,0,3,7,1999,1780,4343,339950,5
8731982050,4,3,2,0,0,4,8,1972,2090,8000,367999,7
705700240,4,2,2,0,0,3,7,1994,2010,7438,380000,6
4335000030,3,2,1,0,0,4,7,1953,1950,14400,440000,5
2806300070,5,4,2,0,0,3,10,1977,3850,35325,975000,9
5631501323,3,2,1,0,0,3,7,1968,1540,15000,309500,5
3738900105,3,1,1,0,0,5,6,1948,1180,8203,350000,4
2781270400,2,2,2,0,0,3,6,2005,1310,3003,215000,4
3336001360,2,1,1,0,0,3,6,1943,1460,5800,254000,3
2464400435,3,2,2,0,3,3,7,1908,1800,4275,567000,5
2025049114,2,1,2,0,0,4,7,1943,1370,1173,402000,3
1523089012,4,1,1,0,0,2,5,1948,1740,84506,365000,5
7305300695,4,2,2,0,0,3,9,2014,1300,8408,625000,6
9269200340,4,2,2,0,0,3,7,1942,1230,4920,432000,6
1402100070,5,3,1,0,0,4,8,1968,2280,20000,335500,8
2998300060,2,2,1,0,2,5,8,1956,2130,5940,672500,4
8113101000,4,1,2,0,0,5,6,1919,1460,4310,336000,5
1388600070,4,2,2,0,0,4,7,1990,1700,6600,294400,6
8944600060,3,2,2,0,0,3,8,1988,1840,3815,541900,5
8860310240,3,2,1,0,0,4,8,1977,2300,10140,505000,5
8016250060,3,2,2,0,0,3,7,1994,1680,7414,255000,5
2061800045,6,2,1,0,0,3,7,1964,2270,10640,435000,8
2652500070,2,2,2,0,0,5,7,1925,1210,4500,636000,4
3622069114,4,4,2,0,0,3,9,2004,3420,36590,655000,8
4438000075,3,2,1,0,0,3,7,1953,1090,7753,280500,5
2776600002,2,1,1,0,0,3,7,1946,1500,7529,520000,3
241900060,4,2,2,0,0,3,8,2005,2900,5476,354000,6
5151800045,5,3,1,0,2,5,9,1975,2690,15344,810000,8
3221059036,4,2,2,0,0,3,9,1979,2830,80148,400000,6
7504020960,4,3,1,0,0,3,10,1979,2910,12428,879900,7
1924059319,5,4,2,0,0,4,10,1980,3120,13555,1290000,9
4067600160,3,4,2,0,0,3,10,1992,3180,23273,902500,7
9828700685,3,2,2,0,0,3,7,1902,1330,4800,900000,5
4307330070,4,2,2,0,2,3,7,2003,2560,5715,419500,6
6822100310,4,2,1,0,0,5,8,1953,1600,6000,685000,6
3295900520,4,2,2,0,0,3,8,2004,2330,4524,429950,6
1773100310,4,2,2,0,0,3,7,2011,1640,4800,464950,6
9407000990,2,1,1,0,0,4,6,1983,1410,9440,239900,3
1472800160,4,3,2,0,0,3,8,1990,2370,14001,406250,7
7787110370,4,2,2,0,0,3,8,1997,2480,8095,447000,6
3041700570,3,2,2,0,0,3,7,1996,1660,14250,466800,5
3999200310,4,2,1,0,0,5,7,1962,1970,11560,674000,6
1931300955,1,1,1,0,0,3,7,1924,1350,2512,525000,2
2591720160,3,3,2,0,0,3,10,1990,2970,37070,674950,6
8691510310,3,2,2,0,0,3,7,2004,2230,5298,374900,5
9831200520,4,3,2,0,0,5,9,1905,2610,5000,1440000,7
8123710070,3,2,2,0,0,3,8,1984,2240,9266,559500,5
7852170370,3,2,2,0,0,3,9,2003,2660,7752,522500,5
3528000310,5,2,2,0,0,3,10,1988,3170,28559,1130000,7
6403500570,5,3,2,0,0,3,8,1996,2290,7678,498500,8
6021501420,4,1,2,0,0,3,8,1930,1520,4000,571000,5
723069128,2,2,2,0,0,3,7,1992,2370,157687,543000,4
3329530030,3,2,1,0,0,3,7,1985,2090,9414,271920,5
723049326,2,1,1,0,0,2,6,1949,1820,8922,104950,3
7215721070,4,2,2,0,0,3,8,1999,1800,4500,485500,6
3179101580,4,3,2,0,2,4,9,2003,3140,7894,1210000,7
2025700270,3,2,1,0,0,4,7,1993,1490,7376,260250,5
8691300260,4,2,2,0,0,3,10,1996,3000,10776,875909,6
5112800060,4,2,1,0,0,4,7,1959,2270,47480,455000,6
2112700240,3,1,2,0,0,3,6,1918,930,4000,309000,4
8732190990,4,2,1,0,0,3,8,1979,1990,7688,229000,6
537000416,3,2,2,0,0,4,7,1953,1250,15600,250000,5
3761700251,4,2,1,0,0,3,9,1960,3180,11760,600000,6
625100181,4,2,2,0,0,3,8,2004,2300,97574,535000,6
7202261260,3,2,2,0,0,3,7,2001,2530,5186,571000,5
7856410030,5,3,1,0,3,3,9,1976,3100,13100,1030000,8
8128600060,4,3,2,0,2,3,10,1995,2910,13320,600000,7
1775800860,3,2,1,0,0,4,7,1977,1580,12616,469500,5
3303980140,4,3,2,0,0,3,11,2001,3780,13148,1150000,7
4206901200,4,2,2,0,0,3,8,1925,1984,4000,785000,6
11500240,3,2,2,0,0,3,10,1991,2840,8472,872750,5
6383500295,4,3,1,0,3,3,10,1955,3130,8608,900000,7
7849202220,2,2,2,0,0,3,8,2002,1560,5400,350000,4
2260300060,5,3,1,0,0,4,10,1975,4660,20440,2580000,8
7701950060,4,2,1,0,0,3,10,1980,3900,36444,940000,6
5153200486,5,2,1,0,0,3,7,1955,2240,20000,185000,7
205000310,4,4,2,0,0,3,10,1996,2550,32647,850000,8
920069053,3,1,1,0,0,4,7,1963,1930,51400,201000,4
6141100445,2,2,2,0,0,3,7,1980,1470,6552,499000,4
8809200070,4,2,2,0,0,3,7,2002,1840,5564,315000,6
3905080310,3,2,2,0,0,3,8,1993,2060,4668,509950,5
393000311,3,3,1,0,0,3,8,1964,2130,6510,286300,6
3127200036,3,2,2,0,0,4,8,1997,2450,10606,590000,5
123039128,4,1,2,0,0,4,6,1948,1600,8432,325000,5
2896310160,4,2,2,0,0,3,9,1997,2810,28619,625000,6
5272200045,3,2,1,0,0,3,7,1947,1000,6947,378000,5
9211500520,3,2,1,0,0,3,7,1978,1740,7000,239950,5
3589500260,4,2,1,0,0,5,7,1924,1920,3900,550000,6
3330500335,2,1,1,0,0,3,6,1903,1560,6180,325000,3
9445300045,4,2,2,0,0,4,7,1926,2000,3905,831000,6
114100354,3,1,1,0,0,4,6,1950,1910,10296,249000,4
1775920340,4,2,1,0,0,3,7,1976,1390,11600,484000,6
8946700140,4,3,2,0,0,3,9,2002,2700,7200,395000,7
8651610240,4,2,2,0,0,3,9,2002,3080,8031,839900,6
1237500105,4,2,2,0,0,3,8,1998,1720,11000,760000,6
9151600106,4,2,2,0,0,4,8,1927,2610,5400,750000,6
1118000340,5,4,2,0,0,4,11,1927,3870,8996,3000000,9
7853230570,3,2,2,0,0,3,7,2004,2230,6088,440000,5
4353700200,2,2,1,0,0,3,8,1980,2090,7523,501000,4
7228501805,6,4,2,0,0,3,7,1978,1380,6298,739000,10
9541800075,3,2,1,0,0,5,8,1958,2070,16200,685650,5
3425069083,4,4,2,0,0,4,11,1985,2870,14576,1010000,8
7613700270,4,2,2,0,0,4,8,1929,2300,4000,980000,6
6882200140,3,2,1,0,0,4,7,1968,1330,7262,275000,5
2473380400,4,2,1,0,0,4,7,1976,1790,8086,319950,6
3579000370,3,2,2,0,0,3,8,1985,2100,8070,448500,5
2623029078,5,2,2,0,0,3,7,1913,2120,157123,437000,7
3124049196,4,2,1,0,0,4,7,1966,1640,9490,330000,6
3374500240,3,2,2,0,0,4,8,1990,2400,7700,365000,5
8911000445,2,1,1,0,0,4,6,1916,1290,7375,329000,3
1066100260,5,3,1,0,0,3,8,1964,2860,11700,681500,8
7205850030,3,2,1,0,0,4,8,1980,2100,10125,566000,5
1330910370,4,3,2,0,0,3,10,1984,2430,35096,897500,7
11520370,3,2,2,0,0,3,9,1995,2620,9067,738000,5
3327000070,3,2,1,0,0,3,7,1968,1490,7800,185000,5
2594200350,2,1,1,0,1,4,7,1936,1700,7200,445000,3
2724049185,3,2,1,0,0,2,6,1957,1550,5646,175000,5
3123800125,2,1,1,0,0,3,6,1941,1500,8556,315000,3
3298200320,4,2,1,0,0,5,6,1959,990,7600,445000,6
2068000270,5,3,1,0,0,4,9,1964,3010,15001,1400000,8
7732500700,4,2,2,0,0,3,10,1987,3110,35894,832500,6
7851990240,4,4,2,0,0,3,10,2001,3920,11086,771150,8
3423049269,4,2,2,0,0,3,6,1939,1950,9178,225000,6
7852150200,3,2,2,0,0,3,7,2003,1700,4444,389950,5
7853230270,3,2,2,0,0,3,7,2004,2690,6152,435000,5
1965200075,3,2,2,0,0,3,7,1929,1660,1750,845000,5
1959700445,4,2,2,0,0,5,9,1924,3320,5500,1300000,6
1250200765,3,2,2,0,0,3,8,2005,1690,2025,350000,5
3275300270,3,2,1,0,0,4,7,1983,1280,9800,250000,5
7548300751,2,2,2,0,0,3,7,2007,1340,7452,370000,4
9526600260,4,2,2,0,0,3,8,2008,2750,4929,750000,6
2880100240,2,2,1,0,0,5,7,1906,1260,3000,439950,4
5253300320,4,2,1,0,0,3,7,1962,1500,9099,395000,6
2291400566,4,1,2,0,0,3,6,1947,1450,6820,375000,5
103400160,3,2,2,0,0,4,7,1991,1590,7606,263000,5
1951600240,3,1,2,0,0,4,7,1959,1170,8970,185000,4
224069129,3,1,1,0,0,3,7,1974,2690,40518,500000,4
5608000860,4,2,2,0,0,3,10,1993,4370,12359,920000,6
424069271,7,4,2,0,0,3,10,2001,3350,10005,936000,11
8964800390,3,2,1,0,2,4,8,1952,2930,12450,1500000,5
7533800885,3,2,1,0,0,3,8,1948,2500,7200,1100000,5
2312400200,3,2,1,0,0,3,7,1990,1810,9916,247000,5
3226049267,3,1,1,0,0,2,7,1947,1580,7200,289500,4
7852130640,3,2,2,0,0,3,7,2002,2610,5128,432500,5
9530101535,3,2,1,0,0,4,7,1920,1810,3900,680000,5
6822100030,3,1,2,0,0,5,7,1932,1420,6000,589000,4
1090000036,4,2,2,0,0,5,7,1914,2540,6458,756450,6
6619910260,3,2,1,0,0,3,8,1975,2310,10695,536650,5
342000036,3,2,2,0,0,3,7,1994,2010,4500,540000,5
3448002267,3,2,1,0,0,4,7,1960,1540,7645,385000,5
7974200765,3,1,1,0,0,3,7,1941,2370,6695,485000,4
7230400400,3,2,1,0,0,4,7,1980,1990,17652,240000,5
7230400400,3,2,1,0,0,4,7,1980,1990,17652,415500,5
2028700575,3,2,2,0,0,5,7,1915,1440,2900,550000,5
4232400400,4,2,2,0,0,4,9,1900,2500,5040,1260000,6
792500260,2,2,2,0,0,4,7,1990,1630,161172,430000,4
2493200370,2,2,1,0,3,3,7,1953,1920,5100,415000,4
844001052,4,2,2,0,0,5,7,1999,1560,12426,365000,6
7696610240,4,2,2,0,0,3,7,1975,1580,7650,257000,6
3630110370,3,2,2,0,0,3,8,2005,2860,3841,420000,5
1217000270,3,2,1,0,0,5,7,1943,1320,8315,338995,5
9441300030,3,2,1,0,0,4,7,1948,1530,8160,615000,5
2991000160,4,0,2,0,0,3,8,1996,1820,6371,312500,4
6641020160,4,2,2,0,0,3,8,1996,2210,7066,513000,6
2998300075,4,3,2,0,3,3,9,1993,2270,5500,857500,7
5456000570,3,3,2,0,1,4,10,1977,3390,15682,1060000,6
7784400070,3,2,1,0,3,4,8,1958,2110,9450,585000,5
2781250400,2,2,1,0,0,3,7,2003,1770,4500,350500,4
3821400200,3,2,1,0,0,3,7,1947,1650,7300,215000,5
3580900200,4,2,2,0,0,4,7,1962,1450,7440,440000,6
5466750140,3,2,1,0,0,4,7,1985,1460,7800,270000,5
8122100160,3,1,1,0,0,5,7,1924,1410,5802,385000,4
9523102447,3,2,2,0,3,4,7,1927,1760,4000,688500,5
7234601525,3,2,1,0,0,5,7,1912,2210,1834,700000,5
6071300160,5,2,1,0,0,3,8,1960,2200,10267,585000,7
8044200200,2,2,2,0,0,4,7,1983,1260,2625,401000,4
8563050350,4,2,1,0,0,4,8,1972,1740,7944,655000,6
1282300105,3,1,1,0,0,3,6,1959,960,5400,317000,4
3374300030,4,2,2,0,0,4,6,1993,1460,7360,500000,6
9232900075,2,1,1,0,0,3,6,1943,1490,6350,314963,3
952000640,3,2,2,0,2,5,7,1925,1670,5118,715000,5
7334600030,3,2,2,0,0,3,7,1992,1200,10400,280000,5
200500700,3,2,2,0,0,3,9,1988,2490,8763,531000,5
11200400,3,2,2,0,0,3,8,1998,1530,3696,617000,5
1139000135,4,1,2,0,0,3,7,1940,1480,7560,440000,5
7468900270,3,1,1,0,0,4,7,1955,1380,7800,140000,4
1036400200,4,2,1,0,0,5,8,1973,2360,12500,661000,6
1036400200,4,2,1,0,0,5,8,1973,2360,12500,697000,6
3622900200,5,3,2,0,0,5,9,1969,2900,11568,1200000,8
6884800262,4,2,1,0,0,5,8,1969,1650,4275,535000,6
7950302255,2,2,2,0,0,4,6,1910,1410,3264,404500,4
3524039196,3,1,1,0,0,3,7,1954,1310,5110,396500,4
2064800830,3,2,1,0,0,4,8,1977,1880,8615,450000,5
1861400116,3,3,2,0,0,3,8,1988,2200,3600,605000,6
7129302685,3,2,2,0,2,3,9,1999,1640,5225,699000,5
4046600070,3,3,2,0,0,3,11,1985,1860,15001,805000,6
8655900162,1,1,1,0,0,3,4,1947,1730,22500,156000,2
2193310320,4,2,1,0,0,4,8,1984,1740,8075,595000,6
5417600200,3,2,2,0,0,3,6,1929,1350,9000,285000,5
4178900070,4,2,2,0,0,3,9,2007,2740,7367,725000,6
2115720070,3,2,2,0,0,3,8,1985,1720,5000,216300,5
3211100990,4,3,1,0,0,4,7,1983,1580,8450,410000,7
5288200260,2,2,1,0,3,4,7,1916,1790,5175,597000,4
1771110070,3,1,1,0,0,4,7,1977,1300,10064,325000,4
274000070,5,3,1,0,0,5,7,1966,2250,8200,355000,8
2816900030,3,2,1,0,0,3,7,1961,1460,8217,338000,5
304100070,4,2,2,0,0,3,7,1999,1700,5917,210000,6
3876200350,4,2,1,0,0,3,7,1967,1930,7818,423000,6
7806210070,4,2,1,0,0,4,7,1977,1790,8554,249500,6
5437600140,4,2,2,0,0,4,8,2002,1920,5288,325000,6
1796360370,3,2,1,0,0,4,7,1987,1240,8113,257000,5
1428001160,3,2,1,0,3,3,8,1978,2110,50529,550000,5
1233100260,3,1,2,0,0,4,7,1920,1760,7822,490000,4
8835220200,2,2,2,0,0,3,7,1983,1410,3780,299000,4
2023039045,2,1,1,0,0,4,6,1960,1880,98881,295000,3
7504400400,4,2,2,0,0,3,8,1978,2550,12109,630000,6
1432900310,4,2,1,0,0,5,7,1962,1720,8166,320000,6
9541600295,4,2,1,0,0,5,8,1959,2270,8800,1110000,6
2914700310,4,1,1,0,0,4,7,1953,1670,6350,398000,5
7972604355,3,1,1,0,0,3,7,1956,1290,7320,218000,4
2423069084,4,3,2,0,0,3,8,1988,2270,54450,590000,7
8655000070,5,3,2,0,3,3,10,1982,3330,10643,1600000,8
8165501620,2,2,2,0,0,3,8,2007,1460,1826,348500,4
8682281480,2,2,1,0,0,3,8,2006,2170,5580,592500,4
1137610140,3,2,2,0,0,3,8,1995,2340,6604,505000,5
4232900310,5,4,2,0,0,3,10,2014,1810,3600,1430000,9
324000370,3,1,1,0,0,5,7,1921,1670,4000,502000,4
3822200036,2,2,1,0,0,3,7,1940,460,18000,257500,4
3876100310,3,2,1,0,0,3,7,1966,1700,7500,405000,5
8024201525,3,2,1,0,0,4,7,1959,1370,5111,427000,5
4024101670,3,2,1,0,0,4,7,1955,1040,8699,290000,5
3124049171,3,1,1,0,0,3,7,1954,1210,7412,222000,4
2310100240,3,2,2,0,0,3,8,2002,2240,5574,315000,5
8021700030,3,2,1,0,0,3,7,1959,1540,6375,371000,5
3861500340,3,2,1,0,0,3,7,1988,1580,8137,279900,5
1823069046,3,2,1,0,0,2,7,1968,2430,23958,250000,5
6070500055,4,2,2,0,0,4,8,1977,2770,29930,599000,6
520069032,3,2,1,0,0,4,7,1964,1690,172062,267300,5
4154303655,2,2,1,0,2,4,7,1949,1570,6000,585000,4
3876800710,3,2,1,0,0,3,6,1969,1220,7800,350000,5
259000240,3,2,1,0,0,3,8,1961,2180,7604,506000,5
1822069041,6,2,2,0,0,4,8,1962,2540,217800,400000,8
7520000695,3,1,1,0,0,3,6,1921,1260,7434,151100,4
7520000695,3,1,1,0,0,3,6,1921,1260,7434,251000,4
2141330700,4,2,1,0,0,4,8,1977,2640,8700,555000,6
3123039082,3,2,1,0,0,3,7,1997,1790,273556,467500,5
7215420370,4,2,2,0,0,3,8,1996,2870,34834,479000,6
1311000270,5,2,1,0,0,5,7,1962,1460,8210,247000,7
7334500800,3,1,1,0,0,3,7,1977,1040,10875,299500,4
2832100270,4,2,2,0,0,3,7,1980,1960,8470,306888,6
3022079094,4,2,2,0,0,3,9,2001,2530,217800,675000,6
2436200320,2,1,2,0,0,4,7,1947,2080,4000,577000,3
1042500013,3,2,1,0,0,3,7,1967,1560,9890,219950,5
3897100060,3,2,1,0,0,3,6,1997,1670,6600,375000,5
3188100105,4,2,1,0,0,5,7,1942,1420,6431,650000,6
2767604170,3,3,2,0,0,2,6,1900,1360,2500,975000,6
1773100765,1,1,1,0,0,3,6,1920,1480,4800,229000,2
1211000070,5,2,2,0,0,3,8,2014,1680,4000,575000,7
8920100041,4,2,1,0,4,5,9,1962,3310,13388,815000,6
126059225,3,2,1,0,0,4,7,1979,2320,57000,525000,5
9286100320,3,2,2,0,0,3,8,2001,1670,2898,471000,5
4449800681,4,2,1,0,0,4,8,1942,1670,4426,450000,6
5505700030,3,2,2,0,0,4,7,1993,1280,6150,590000,5
3260590070,4,2,2,0,0,3,8,2004,2860,8186,744000,6
3211240370,4,2,2,0,0,4,9,1986,2570,35091,460000,6
8142000060,5,2,1,0,0,4,7,1960,1810,9390,299000,7
5595900316,4,1,2,0,0,5,6,1940,1540,7670,231000,5
4312700200,3,1,1,0,0,4,6,1975,1150,10222,195000,4
9407001600,3,2,1,0,0,3,7,1979,1250,11000,305000,5
5700001895,4,2,2,0,0,4,8,1916,3080,6000,895000,6
1424200070,4,2,1,0,0,3,7,1950,2840,12744,1110000,6
1708400370,2,1,1,0,0,4,7,1941,1180,6828,339000,3
5457801925,4,4,1,0,0,3,7,2005,2230,1419,885000,8
2895600350,3,1,2,0,0,5,6,1944,1260,5320,375000,4
4036801070,4,2,1,0,0,3,7,1958,1310,7400,367400,6
976000879,4,2,1,0,0,3,7,1953,1910,4902,700000,6
7923100400,5,2,1,0,0,4,8,1966,2070,7875,667000,7
7129304200,2,1,1,0,0,4,6,1906,1210,5250,200000,3
2225069062,3,2,2,0,0,3,8,2007,2900,39921,552775,5
3343903240,3,2,1,0,0,4,6,1980,2210,17388,452000,5
5095401360,3,2,1,0,0,5,8,1978,1790,14550,418000,5
2547200160,3,2,1,0,0,3,8,2000,2240,10154,601500,5
124069032,3,2,1,0,0,4,8,1992,2330,30492,600000,5
7300400320,4,2,2,0,0,3,9,1998,2660,6958,340000,6
7212660560,3,2,2,0,0,3,8,1994,1870,7455,310000,5
3343902650,2,2,1,0,0,3,8,1972,1700,8225,290000,4
3034200036,2,1,1,0,0,3,7,1941,1800,8000,438000,3
1498303855,4,3,1,0,0,5,8,1939,2200,4000,718000,7
1446404015,2,1,1,0,0,5,6,1949,1030,6732,200000,3
5467910140,3,2,1,0,0,3,9,1994,2200,12150,479900,5
2472920800,3,2,2,0,0,3,9,1987,2550,7660,400000,5
7147600070,3,1,1,0,0,4,7,1957,1130,10925,219950,4
3820350140,3,2,2,0,0,3,7,2000,1820,3383,300000,5
520700125,3,2,1,0,0,3,7,1959,1550,9240,437000,5
3211200140,4,2,1,0,0,3,7,1971,1250,7210,350000,6
250000320,4,2,1,0,0,4,7,1954,1890,9293,626000,6
6139800640,3,2,2,0,0,3,8,1978,2320,9900,490000,5
6699000710,3,2,2,0,0,3,8,2002,2740,5040,289000,5
7010700550,3,2,2,0,0,3,7,2008,1790,4380,595000,5
5506500070,3,2,1,0,0,3,9,1989,2680,40866,676000,5
3293700521,3,2,1,0,0,3,7,1980,1940,11100,389000,5
6929604005,3,2,1,0,0,4,7,1983,1630,7500,240000,5
3216900070,4,2,2,0,0,3,8,1993,1970,7000,382500,6
7922800160,3,2,1,0,0,4,7,1963,1600,7960,511555,5
6610000320,3,2,2,0,0,4,8,1917,1620,4400,710500,5
5561400140,3,2,2,0,0,3,8,1985,2620,37301,429000,5
7686202065,4,2,1,0,0,4,7,1962,1490,8000,170000,6
4107100204,4,3,1,0,4,4,10,1975,4590,23760,2140000,7
7214810510,5,3,1,0,0,3,7,1979,2460,8750,480000,8
5350201180,4,4,2,0,4,4,10,1993,3180,5183,1670000,8
8148600055,3,1,1,0,0,3,6,1947,1100,6535,225000,4
226039270,3,2,1,0,2,3,8,1975,2540,9990,615000,5
1220069035,4,2,2,0,3,3,7,1991,1680,158994,438950,6
7466900320,3,2,1,0,0,4,7,1962,1400,9600,242000,5
8078430030,3,2,1,0,0,3,8,1989,1960,8254,560000,5
9523100550,3,2,2,0,2,5,8,1928,1540,3400,857500,5
8961970510,4,2,2,0,0,3,9,1999,2790,7034,685000,6
3574800810,4,3,2,0,0,4,7,1977,2200,7724,486000,7
7732410390,3,2,2,0,0,3,9,1987,2670,8866,749000,5
7697870700,3,2,2,0,0,3,7,1986,1670,7207,260000,5
9275702405,3,2,2,0,2,3,10,1930,2900,5016,1020000,5
1370804461,3,2,1,0,0,4,7,1942,1360,4424,565000,5
4310702440,3,2,2,0,0,3,7,1991,1850,5000,355000,5
3935900030,5,2,2,0,3,3,9,1970,2280,7195,775000,7
6385800030,4,2,1,0,0,4,7,1963,1760,7308,335000,6
1193000390,5,4,2,0,2,3,8,1937,2340,6000,1300000,9
8605900060,3,2,2,0,0,4,7,1903,1140,3000,545000,5
3964400160,3,2,2,0,0,4,7,1926,1460,4240,540000,5
1455600045,3,2,1,0,2,4,8,1962,2520,9725,687500,5
4031000520,1,2,1,0,0,4,7,1962,1200,9812,115000,3
4031000520,1,2,1,0,0,4,7,1962,1200,9812,227000,3
