,id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,sqft_living15,sqft_lot15,price
11910,2591720160,3,"2,75",2,0,0,3,10,1990,2970,37070,674950
11911,8691510310,3,"2,5",2,0,0,3,7,2004,2230,5298,374900
11912,9831200520,4,3,"2,5",0,0,5,9,1905,2610,5000,1440000
11913,8123710070,3,"2,25",2,0,0,3,8,1984,2240,9266,559500
11914,7852170370,3,"2,5",2,0,0,3,9,2003,2660,7752,522500
11915,3528000310,5,"2,5",2,0,0,3,10,1988,3170,28559,1130000
11916,6403500570,5,"2,75",2,0,0,3,8,1996,2290,7678,498500
11917,6021501420,4,1,"1,5",0,0,3,8,1930,1520,4000,571000
11918,723069128,2,2,"1,5",0,0,3,7,1992,2370,157687,543000
11919,3329530030,3,2,1,0,0,3,7,1985,2090,9414,271920
11920,723049326,2,1,1,0,0,2,6,1949,1820,8922,104950
11921,7215721070,4,"2,5",2,0,0,3,8,1999,1800,4500,485500
11922,3179101580,4,"2,75",2,0,2,4,9,2003,3140,7894,1210000
11923,2025700270,3,"1,75",1,0,0,4,7,1993,1490,7376,260250
11924,8691300260,4,"2,5",2,0,0,3,10,1996,3000,10776,875909
11925,5112800060,4,"1,75",1,0,0,4,7,1959,2270,47480,455000
11926,2112700240,3,1,"1,5",0,0,3,6,1918,930,4000,309000
11927,8732190990,4,"2,25",1,0,0,3,8,1979,1990,7688,229000
11928,537000416,3,2,2,0,0,4,7,1953,1250,15600,250000
11929,3761700251,4,2,1,0,0,3,9,1960,3180,11760,600000
11930,625100181,4,"2,5",2,0,0,3,8,2004,2300,97574,535000
11931,7202261260,3,"2,5",2,0,0,3,7,2001,2530,5186,571000
11932,7856410030,5,"2,75",1,0,3,3,9,1976,3100,13100,1030000
11933,8128600060,4,"3,25",2,0,2,3,10,1995,2910,13320,600000
11934,1775800860,3,"2,25",1,0,0,4,7,1977,1580,12616,469500
11935,3303980140,4,3,2,0,0,3,11,2001,3780,13148,1150000
11936,4206901200,4,"1,5","1,5",0,0,3,8,1925,1984,4000,785000
11937,11500240,3,"2,5",2,0,0,3,10,1991,2840,8472,872750
11938,6383500295,4,"2,75",1,0,3,3,10,1955,3130,8608,900000
11939,7849202220,2,"1,75","1,5",0,0,3,8,2002,1560,5400,350000
11940,2260300060,5,3,1,0,0,4,10,1975,4660,20440,2580000
11941,7701950060,4,"2,5",1,0,0,3,10,1980,3900,36444,940000
11942,5153200486,5,"1,75",1,0,0,3,7,1955,2240,20000,185000
11943,205000310,4,"3,5",2,0,0,3,10,1996,2550,32647,850000
11944,920069053,3,1,1,0,0,4,7,1963,1930,51400,201000
11945,6141100445,2,"1,5",2,0,0,3,7,1980,1470,6552,499000
11946,8809200070,4,"2,5",2,0,0,3,7,2002,1840,5564,315000
11947,3905080310,3,"2,5",2,0,0,3,8,1993,2060,4668,509950
11948,393000311,3,"2,75",1,0,0,3,8,1964,2130,6510,286300
11949,3127200036,3,"2,5",2,0,0,4,8,1997,2450,10606,590000
11950,123039128,4,1,"1,5",0,0,4,6,1948,1600,8432,325000
11951,2896310160,4,"2,5",2,0,0,3,9,1997,2810,28619,625000
11952,5272200045,3,"1,5",1,0,0,3,7,1947,1000,6947,378000
11953,9211500520,3,"1,75",1,0,0,3,7,1978,1740,7000,239950
11954,3589500260,4,2,1,0,0,5,7,1924,1920,3900,550000
11955,3330500335,2,1,1,0,0,3,6,1903,1560,6180,325000
11956,9445300045,4,"2,5","1,5",0,0,4,7,1926,2000,3905,831000
11957,114100354,3,1,1,0,0,4,6,1950,1910,10296,249000
11958,1775920340,4,"1,75",1,0,0,3,7,1976,1390,11600,484000
11959,8946700140,4,3,2,0,0,3,9,2002,2700,7200,395000
11960,8651610240,4,"2,5",2,0,0,3,9,2002,3080,8031,839900
11961,1237500105,4,"2,5",2,0,0,3,8,1998,1720,11000,760000
11962,9151600106,4,"1,5","1,5",0,0,4,8,1927,2610,5400,750000
11963,1118000340,5,"3,75",2,0,0,4,11,1927,3870,8996,3000000
11964,7853230570,3,"2,5",2,0,0,3,7,2004,2230,6088,440000
11965,4353700200,2,"1,75",1,0,0,3,8,1980,2090,7523,501000
11966,7228501805,6,"4,5",2,0,0,3,7,1978,1380,6298,739000
11967,9541800075,3,"1,75",1,0,0,5,8,1958,2070,16200,685650
11968,3425069083,4,"4,5",2,0,0,4,11,1985,2870,14576,1010000
11969,7613700270,4,"1,75","1,5",0,0,4,8,1929,2300,4000,980000
11970,6882200140,3,"1,5",1,0,0,4,7,1968,1330,7262,275000
11971,2473380400,4,"1,75",1,0,0,4,7,1976,1790,8086,319950
11972,3579000370,3,"2,25",2,0,0,3,8,1985,2100,8070,448500
11973,2623029078,5,2,"1,5",0,0,3,7,1913,2120,157123,437000
11974,3124049196,4,"1,5",1,0,0,4,7,1966,1640,9490,330000
11975,3374500240,3,"2,5",2,0,0,4,8,1990,2400,7700,365000
11976,8911000445,2,1,1,0,0,4,6,1916,1290,7375,329000
11977,1066100260,5,"2,75",1,0,0,3,8,1964,2860,11700,681500
11978,7205850030,3,"2,25",1,0,0,4,8,1980,2100,10125,566000
11979,1330910370,4,3,2,0,0,3,10,1984,2430,35096,897500
11980,11520370,3,"2,5",2,0,0,3,9,1995,2620,9067,738000
11981,3327000070,3,"1,75",1,0,0,3,7,1968,1490,7800,185000
11982,2594200350,2,1,1,0,1,4,7,1936,1700,7200,445000
11983,2724049185,3,"1,75",1,0,0,2,6,1957,1550,5646,175000
11984,3123800125,2,1,1,0,0,3,6,1941,1500,8556,315000
11985,3298200320,4,"1,75",1,0,0,5,6,1959,990,7600,445000
11986,2068000270,5,3,1,0,0,4,9,1964,3010,15001,1400000
11987,7732500700,4,"2,5",2,0,0,3,10,1987,3110,35894,832500
11988,7851990240,4,"3,5",2,0,0,3,10,2001,3920,11086,771150
11989,3423049269,4,"1,5","1,5",0,0,3,6,1939,1950,9178,225000
11990,7852150200,3,"2,5",2,0,0,3,7,2003,1700,4444,389950
11991,7853230270,3,"2,5",2,0,0,3,7,2004,2690,6152,435000
11992,1965200075,3,"1,75",2,0,0,3,7,1929,1660,1750,845000
11993,1959700445,4,"1,75",2,0,0,5,9,1924,3320,5500,1300000
11994,1250200765,3,"2,25",2,0,0,3,8,2005,1690,2025,350000
11995,3275300270,3,"1,75",1,0,0,4,7,1983,1280,9800,250000
11996,7548300751,2,"1,5",2,0,0,3,7,2007,1340,7452,370000
11997,9526600260,4,"2,5","2,5",0,0,3,8,2008,2750,4929,750000
11998,2880100240,2,"1,75",1,0,0,5,7,1906,1260,3000,439950
11999,5253300320,4,"1,75",1,0,0,3,7,1962,1500,9099,395000
12000,2291400566,4,1,"1,5",0,0,3,6,1947,1450,6820,375000
12001,103400160,3,"2,25",2,0,0,4,7,1991,1590,7606,263000
12002,1951600240,3,1,"1,5",0,0,4,7,1959,1170,8970,185000
12003,224069129,3,1,1,0,0,3,7,1974,2690,40518,500000
12004,5608000860,4,"2,5",2,0,0,3,10,1993,4370,12359,920000
12005,424069271,7,"3,75",2,0,0,3,10,2001,3350,10005,936000
12006,8964800390,3,"1,75",1,0,2,4,8,1952,2930,12450,1500000
12007,7533800885,3,"2,25",1,0,0,3,8,1948,2500,7200,1100000
12008,2312400200,3,"2,5",1,0,0,3,7,1990,1810,9916,247000
12009,3226049267,3,1,1,0,0,2,7,1947,1580,7200,289500
12010,7852130640,3,"2,5",2,0,0,3,7,2002,2610,5128,432500
12011,9530101535,3,"1,75",1,0,0,4,7,1920,1810,3900,680000
12012,6822100030,3,1,"1,5",0,0,5,7,1932,1420,6000,589000
12013,1090000036,4,2,"1,5",0,0,5,7,1914,2540,6458,756450
12014,6619910260,3,"1,75",1,0,0,3,8,1975,2310,10695,536650
12015,342000036,3,"2,25",2,0,0,3,7,1994,2010,4500,540000
12016,3448002267,3,"1,75",1,0,0,4,7,1960,1540,7645,385000
12017,7974200765,3,1,1,0,0,3,7,1941,2370,6695,485000
12018,7230400400,3,2,1,0,0,4,7,1980,1990,17652,240000
12019,7230400400,3,2,1,0,0,4,7,1980,1990,17652,415500
12020,2028700575,3,2,"1,5",0,0,5,7,1915,1440,2900,550000
12021,4232400400,4,2,"2,5",0,0,4,9,1900,2500,5040,1260000
12022,792500260,2,2,2,0,0,4,7,1990,1630,161172,430000
12023,2493200370,2,"1,75",1,0,3,3,7,1953,1920,5100,415000
12024,844001052,4,"2,5",2,0,0,5,7,1999,1560,12426,365000
12025,7696610240,4,"1,5",2,0,0,3,7,1975,1580,7650,257000
12026,3630110370,3,"2,5",2,0,0,3,8,2005,2860,3841,420000
12027,1217000270,3,"1,75",1,0,0,5,7,1943,1320,8315,338995
12028,9441300030,3,"1,75",1,0,0,4,7,1948,1530,8160,615000
12029,2991000160,4,"0,5",2,0,0,3,8,1996,1820,6371,312500
12030,6641020160,4,"2,5",2,0,0,3,8,1996,2210,7066,513000
12031,2998300075,4,"2,75",2,0,3,3,9,1993,2270,5500,857500
12032,5456000570,3,"2,75","1,5",0,1,4,10,1977,3390,15682,1060000
12033,7784400070,3,"1,75",1,0,3,4,8,1958,2110,9450,585000
12034,2781250400,2,"2,5",1,0,0,3,7,2003,1770,4500,350500
12035,3821400200,3,2,1,0,0,3,7,1947,1650,7300,215000
12036,3580900200,4,2,"1,5",0,0,4,7,1962,1450,7440,440000
12037,5466750140,3,"2,25",1,0,0,4,7,1985,1460,7800,270000
12038,8122100160,3,"0,75",1,0,0,5,7,1924,1410,5802,385000
12039,9523102447,3,"1,75","1,5",0,3,4,7,1927,1760,4000,688500
12040,7234601525,3,"1,75",1,0,0,5,7,1912,2210,1834,700000
12041,6071300160,5,2,1,0,0,3,8,1960,2200,10267,585000
12042,8044200200,2,"1,5",2,0,0,4,7,1983,1260,2625,401000
12043,8563050350,4,"2,25",1,0,0,4,8,1972,1740,7944,655000
12044,1282300105,3,1,1,0,0,3,6,1959,960,5400,317000
12045,3374300030,4,"2,5","1,5",0,0,4,6,1993,1460,7360,500000
12046,9232900075,2,1,1,0,0,3,6,1943,1490,6350,314963
12047,952000640,3,"1,5",2,0,2,5,7,1925,1670,5118,715000
12048,7334600030,3,"2,25",2,0,0,3,7,1992,1200,10400,280000
12049,200500700,3,"2,5",2,0,0,3,9,1988,2490,8763,531000
12050,11200400,3,"2,5",2,0,0,3,8,1998,1530,3696,617000
12051,1139000135,4,1,"1,5",0,0,3,7,1940,1480,7560,440000
12052,7468900270,3,1,1,0,0,4,7,1955,1380,7800,140000
12053,1036400200,4,"1,75",1,0,0,5,8,1973,2360,12500,661000
12054,1036400200,4,"1,75",1,0,0,5,8,1973,2360,12500,697000
12055,3622900200,5,"2,75",2,0,0,5,9,1969,2900,11568,1200000
12056,6884800262,4,2,1,0,0,5,8,1969,1650,4275,535000
12057,7950302255,2,2,"1,5",0,0,4,6,1910,1410,3264,404500
12058,3524039196,3,1,1,0,0,3,7,1954,1310,5110,396500
12059,2064800830,3,"2,25",1,0,0,4,8,1977,1880,8615,450000
12060,1861400116,3,"3,25",2,0,0,3,8,1988,2200,3600,605000
12061,7129302685,3,2,2,0,2,3,9,1999,1640,5225,699000
12062,4046600070,3,3,2,0,0,3,11,1985,1860,15001,805000
12063,8655900162,1,"0,75",1,0,0,3,4,1947,1730,22500,156000
12064,2193310320,4,"2,5",1,0,0,4,8,1984,1740,8075,595000
12065,5417600200,3,"1,75","1,5",0,0,3,6,1929,1350,9000,285000
12066,4178900070,4,"2,5",2,0,0,3,9,2007,2740,7367,725000
12067,2115720070,3,"2,5",2,0,0,3,8,1985,1720,5000,216300
12068,3211100990,4,"2,75",1,0,0,4,7,1983,1580,8450,410000
12069,5288200260,2,"1,75",1,0,3,4,7,1916,1790,5175,597000
12070,1771110070,3,1,1,0,0,4,7,1977,1300,10064,325000
12071,274000070,5,"2,75",1,0,0,5,7,1966,2250,8200,355000
12072,2816900030,3,"1,5",1,0,0,3,7,1961,1460,8217,338000
12073,304100070,4,"2,25",2,0,0,3,7,1999,1700,5917,210000
12074,3876200350,4,"1,75",1,0,0,3,7,1967,1930,7818,423000
12075,7806210070,4,"1,5",1,0,0,4,7,1977,1790,8554,249500
12076,5437600140,4,"2,5",2,0,0,4,8,2002,1920,5288,325000
12077,1796360370,3,"1,75",1,0,0,4,7,1987,1240,8113,257000
12078,1428001160,3,"1,75",1,0,3,3,8,1978,2110,50529,550000
12079,1233100260,3,1,2,0,0,4,7,1920,1760,7822,490000
12080,8835220200,2,"1,5",2,0,0,3,7,1983,1410,3780,299000
12081,2023039045,2,1,1,0,0,4,6,1960,1880,98881,295000
12082,7504400400,4,"2,5",2,0,0,3,8,1978,2550,12109,630000
12083,1432900310,4,"1,5",1,0,0,5,7,1962,1720,8166,320000
12084,9541600295,4,"2,5",1,0,0,5,8,1959,2270,8800,1110000
12085,2914700310,4,1,1,0,0,4,7,1953,1670,6350,398000
12086,7972604355,3,1,1,0,0,3,7,1956,1290,7320,218000
12087,2423069084,4,"2,75",2,0,0,3,8,1988,2270,54450,590000
12088,8655000070,5,3,2,0,3,3,10,1982,3330,10643,1600000
12089,8165501620,2,"2,25",2,0,0,3,8,2007,1460,1826,348500
12090,8682281480,2,2,1,0,0,3,8,2006,2170,5580,592500
12091,1137610140,3,"2,5",2,0,0,3,8,1995,2340,6604,505000
12092,4232900310,5,"4,25",2,0,0,3,10,2014,1810,3600,1430000
12093,324000370,3,1,1,0,0,5,7,1921,1670,4000,502000
12094,3822200036,2,2,1,0,0,3,7,1940,460,18000,257500
12095,3876100310,3,"1,5",1,0,0,3,7,1966,1700,7500,405000
12096,8024201525,3,"1,75",1,0,0,4,7,1959,1370,5111,427000
12097,4024101670,3,"1,5",1,0,0,4,7,1955,1040,8699,290000
12098,3124049171,3,1,1,0,0,3,7,1954,1210,7412,222000
12099,2310100240,3,"2,5",2,0,0,3,8,2002,2240,5574,315000
12100,8021700030,3,"1,5",1,0,0,3,7,1959,1540,6375,371000
12101,3861500340,3,"1,75",1,0,0,3,7,1988,1580,8137,279900
12102,1823069046,3,"1,5",1,0,0,2,7,1968,2430,23958,250000
12103,6070500055,4,"2,25",2,0,0,4,8,1977,2770,29930,599000
12104,520069032,3,"1,75",1,0,0,4,7,1964,1690,172062,267300
12105,4154303655,2,"1,75",1,0,2,4,7,1949,1570,6000,585000
12106,3876800710,3,"1,75",1,0,0,3,6,1969,1220,7800,350000
12107,259000240,3,"1,75",1,0,0,3,8,1961,2180,7604,506000
12108,1822069041,6,2,2,0,0,4,8,1962,2540,217800,400000
12109,7520000695,3,1,1,0,0,3,6,1921,1260,7434,151100
12110,7520000695,3,1,1,0,0,3,6,1921,1260,7434,251000
12111,2141330700,4,"2,25",1,0,0,4,8,1977,2640,8700,555000
12112,3123039082,3,"1,75",1,0,0,3,7,1997,1790,273556,467500
12113,7215420370,4,"2,5",2,0,0,3,8,1996,2870,34834,479000
12114,1311000270,5,2,1,0,0,5,7,1962,1460,8210,247000
12115,7334500800,3,1,1,0,0,3,7,1977,1040,10875,299500
12116,2832100270,4,"1,5","1,5",0,0,3,7,1980,1960,8470,306888
12117,3022079094,4,"2,5",2,0,0,3,9,2001,2530,217800,675000
12118,2436200320,2,1,"1,5",0,0,4,7,1947,2080,4000,577000
12119,1042500013,3,"1,5",1,0,0,3,7,1967,1560,9890,219950
12120,3897100060,3,"1,5",1,0,0,3,6,1997,1670,6600,375000
12121,3188100105,4,"2,5",1,0,0,5,7,1942,1420,6431,650000
12122,2767604170,3,3,"1,5",0,0,2,6,1900,1360,2500,975000
12123,1773100765,1,1,1,0,0,3,6,1920,1480,4800,229000
12124,1211000070,5,"2,5","1,5",0,0,3,8,2014,1680,4000,575000
12125,8920100041,4,"1,75",1,0,4,5,9,1962,3310,13388,815000
12126,126059225,3,"1,75",1,0,0,4,7,1979,2320,57000,525000
12127,9286100320,3,"2,5",2,0,0,3,8,2001,1670,2898,471000
12128,4449800681,4,"1,75",1,0,0,4,8,1942,1670,4426,450000
12129,5505700030,3,2,2,0,0,4,7,1993,1280,6150,590000
12130,3260590070,4,"2,5",2,0,0,3,8,2004,2860,8186,744000
12131,3211240370,4,"2,25",2,0,0,4,9,1986,2570,35091,460000
12132,8142000060,5,"2,5",1,0,0,4,7,1960,1810,9390,299000
12133,5595900316,4,1,"1,5",0,0,5,6,1940,1540,7670,231000
12134,4312700200,3,1,1,0,0,4,6,1975,1150,10222,195000
12135,9407001600,3,"1,75",1,0,0,3,7,1979,1250,11000,305000
12136,5700001895,4,"1,5",2,0,0,4,8,1916,3080,6000,895000
12137,1424200070,4,"1,5",1,0,0,3,7,1950,2840,12744,1110000
12138,1708400370,2,1,1,0,0,4,7,1941,1180,6828,339000
12139,5457801925,4,"3,75",1,0,0,3,7,2005,2230,1419,885000
12140,2895600350,3,1,"1,5",0,0,5,6,1944,1260,5320,375000
12141,4036801070,4,"1,5",1,0,0,3,7,1958,1310,7400,367400
12142,976000879,4,2,1,0,0,3,7,1953,1910,4902,700000
12143,7923100400,5,"2,25",1,0,0,4,8,1966,2070,7875,667000
12144,7129304200,2,1,1,0,0,4,6,1906,1210,5250,200000
12145,2225069062,3,"2,5",2,0,0,3,8,2007,2900,39921,552775
12146,3343903240,3,2,1,0,0,4,6,1980,2210,17388,452000
12147,5095401360,3,"2,5",1,0,0,5,8,1978,1790,14550,418000
12148,2547200160,3,"1,75",1,0,0,3,8,2000,2240,10154,601500
12149,124069032,3,"1,75",1,0,0,4,8,1992,2330,30492,600000
12150,7300400320,4,"2,5",2,0,0,3,9,1998,2660,6958,340000
12151,7212660560,3,"2,5",2,0,0,3,8,1994,1870,7455,310000
12152,3343902650,2,"1,75",1,0,0,3,8,1972,1700,8225,290000
12153,3034200036,2,1,1,0,0,3,7,1941,1800,8000,438000
12154,1498303855,4,"2,75",1,0,0,5,8,1939,2200,4000,718000
12155,1446404015,2,1,1,0,0,5,6,1949,1030,6732,200000
12156,5467910140,3,2,1,0,0,3,9,1994,2200,12150,479900
12157,2472920800,3,"2,5",2,0,0,3,9,1987,2550,7660,400000
12158,7147600070,3,1,1,0,0,4,7,1957,1130,10925,219950
12159,3820350140,3,"2,5",2,0,0,3,7,2000,1820,3383,300000
12160,520700125,3,"2,25",1,0,0,3,7,1959,1550,9240,437000
12161,3211200140,4,2,1,0,0,3,7,1971,1250,7210,350000
12162,250000320,4,"1,75",1,0,0,4,7,1954,1890,9293,626000
12163,6139800640,3,"2,5",2,0,0,3,8,1978,2320,9900,490000
12164,6699000710,3,"2,5",2,0,0,3,8,2002,2740,5040,289000
12165,7010700550,3,"2,5",2,0,0,3,7,2008,1790,4380,595000
12166,5506500070,3,"2,25",1,0,0,3,9,1989,2680,40866,676000
12167,3293700521,3,"1,75",1,0,0,3,7,1980,1940,11100,389000
12168,6929604005,3,2,1,0,0,4,7,1983,1630,7500,240000
12169,3216900070,4,"2,5",2,0,0,3,8,1993,1970,7000,382500
12170,7922800160,3,2,1,0,0,4,7,1963,1600,7960,511555
12171,6610000320,3,"1,75","1,5",0,0,4,8,1917,1620,4400,710500
12172,5561400140,3,"2,5",2,0,0,3,8,1985,2620,37301,429000
12173,7686202065,4,"1,75",1,0,0,4,7,1962,1490,8000,170000
12174,4107100204,4,"3,25",1,0,4,4,10,1975,4590,23760,2140000
12175,7214810510,5,"2,75",1,0,0,3,7,1979,2460,8750,480000
12176,5350201180,4,"3,75",2,0,4,4,10,1993,3180,5183,1670000
12177,8148600055,3,1,1,0,0,3,6,1947,1100,6535,225000
12178,226039270,3,"1,75",1,0,2,3,8,1975,2540,9990,615000
12179,1220069035,4,"2,5",2,0,3,3,7,1991,1680,158994,438950
12180,7466900320,3,"1,75",1,0,0,4,7,1962,1400,9600,242000
12181,8078430030,3,"2,5",1,0,0,3,8,1989,1960,8254,560000
12182,9523100550,3,"1,5",2,0,2,5,8,1928,1540,3400,857500
12183,8961970510,4,"2,5",2,0,0,3,9,1999,2790,7034,685000
12184,3574800810,4,3,2,0,0,4,7,1977,2200,7724,486000
12185,7732410390,3,"2,5",2,0,0,3,9,1987,2670,8866,749000
12186,7697870700,3,"2,5",2,0,0,3,7,1986,1670,7207,260000
12187,9275702405,3,"1,75","1,5",0,2,3,10,1930,2900,5016,1020000
12188,1370804461,3,"1,75",1,0,0,4,7,1942,1360,4424,565000
12189,4310702440,3,2,2,0,0,3,7,1991,1850,5000,355000
12190,3935900030,5,2,2,0,3,3,9,1970,2280,7195,775000
12191,6385800030,4,"2,25",1,0,0,4,7,1963,1760,7308,335000
12192,1193000390,5,4,"2,5",0,2,3,8,1937,2340,6000,1300000
12193,8605900060,3,"1,75","1,5",0,0,4,7,1903,1140,3000,545000
12194,3964400160,3,"1,75","1,5",0,0,4,7,1926,1460,4240,540000
12195,1455600045,3,"1,75",1,0,2,4,8,1962,2520,9725,687500
12196,4031000520,1,2,1,0,0,4,7,1962,1200,9812,115000
12197,4031000520,1,2,1,0,0,4,7,1962,1200,9812,227000
12198,3299610240,4,"2,5",2,0,2,3,9,2003,4610,7150,870000
12199,1727850350,4,"2,5","1,5",0,0,4,11,1984,3960,16855,1190000
12200,5416510990,4,"2,5",2,0,0,3,9,2006,2960,5092,375000
12201,4154303215,3,"2,75",1,0,2,3,8,1960,2700,7200,902000
12202,421000465,2,"1,5",1,0,0,4,6,1978,1090,6710,269500
12203,9164100105,3,1,"1,5",0,0,4,6,1909,1550,4750,570000
12204,6300000320,2,1,1,0,0,4,7,1939,1190,5692,359950
12205,824059324,4,"3,5",2,0,0,3,10,2008,2080,9676,1450000
12206,259900320,3,"2,5",2,0,0,3,8,2001,2240,3720,615000
12207,7888200140,4,2,"1,5",0,0,4,7,1960,1720,8527,250000
12208,7852130550,4,"2,5",2,0,0,3,7,2002,2640,5325,530000
12209,2824089053,3,2,1,0,0,3,7,1987,2110,121968,474950
12210,3935900350,4,2,2,0,0,5,7,1947,1650,6350,490000
12211,5347200162,2,"1,5",2,0,0,3,7,2007,1070,1203,210000
12212,1953400520,3,1,1,0,0,3,7,1957,1740,12204,265500
12213,1251200045,5,"3,25",3,0,3,3,10,2008,2060,4800,1460000
12214,1858600012,4,"2,25",2,0,0,3,8,2006,1914,4649,310000
12215,4307310400,3,"2,5",2,0,0,3,7,2003,2160,3912,324500
12216,6708200320,4,"4,75",1,0,0,4,7,1962,1720,11564,599000
12217,1473060030,4,"2,5",2,0,0,3,10,2005,3300,10679,525000
12218,6163901382,3,1,1,0,0,5,7,1953,1480,8515,400000
12219,617000030,3,3,2,0,3,3,9,2000,2880,27201,887500
12220,2887700875,2,1,"1,5",0,0,4,6,1932,1820,4275,344000
12221,9465910030,3,"2,5",2,0,0,3,9,1991,2660,8405,525000
12222,6918710340,3,"2,25",2,0,0,3,8,1975,1740,7270,385000
12223,629810560,4,"2,5",2,0,0,3,10,1999,3515,9660,820000
12224,1025039320,4,"3,5",2,0,0,3,11,2006,3090,10241,1310000
12225,3575200030,4,"2,25",1,0,0,4,8,1985,2160,17598,549000
12226,3298701070,3,1,"1,5",0,0,3,7,1929,1230,4662,180000
12227,7852011040,4,"2,5",2,0,2,3,8,1998,2550,6750,589000
12228,1705400350,3,1,1,0,0,3,7,1948,1490,4269,350000
12229,7682200320,3,2,1,0,0,4,7,1965,1920,8400,197400
12230,3814701090,3,"2,5",2,0,0,4,8,1986,1890,6800,267000
12231,8099800340,3,"1,5",1,0,0,3,7,1977,1710,21090,480000
12232,5418200340,4,"2,5",1,0,0,4,8,1959,2060,9450,650000
12233,2767601805,2,1,"1,5",0,0,3,7,1905,1500,5000,600000
12234,8682280340,2,"1,75",1,0,0,3,8,2005,1810,5209,490000
12235,1432900030,3,1,1,0,0,3,7,1962,1510,7700,225000
12236,1546600125,3,"2,25",1,0,0,3,8,1959,2800,10143,640000
12237,7560000070,3,"3,5",2,0,0,3,7,2000,2440,2601,710000
12238,2130200160,3,2,1,0,0,3,7,1986,1350,14200,325000
12239,9238430140,3,"3,25",1,0,0,3,9,1985,2710,34999,595000
12240,7116000350,3,1,1,0,0,3,5,1950,880,7828,128750
12241,4039500390,3,"2,25",1,0,0,3,7,1961,1920,7700,465000
12242,8031700186,4,"1,75",1,0,0,4,8,1937,1760,3300,710000
12243,7625702505,4,"2,75",1,0,0,5,7,1917,1100,6000,605000
12244,7511000140,4,"2,5",2,0,0,4,10,1963,3360,21950,994000
12245,3191000030,3,"2,25",2,0,0,3,8,1983,2430,7696,489950
12246,6150700394,3,"1,5",1,0,0,3,7,1950,1090,7560,365000
12247,1786640030,3,2,1,0,0,4,8,1998,2330,7212,359950
12248,7708200400,4,"2,5",2,0,0,3,8,2006,2510,4399,495000
12249,4406000390,3,"1,5",1,0,0,3,7,2013,1410,9515,255000
12250,1926059094,3,"1,75",1,0,0,4,7,1961,2950,7987,330000
12251,9413500350,3,"1,75",1,0,0,4,8,1971,1920,9184,450000
12252,7853240310,4,"2,5",2,0,2,3,9,2005,3180,8028,655000
12253,5152800030,4,"2,75",1,0,2,4,9,1969,2850,14904,485000
12254,1775950030,4,"1,75",1,0,0,3,8,1974,1940,15120,375000
12255,4221250320,4,"2,5",2,0,0,3,8,2003,2246,4534,570000
12256,6749700117,3,"2,25",3,0,0,3,8,1998,1210,1171,350000
12257,290000075,3,1,1,0,3,3,7,1951,2020,6600,550000
12258,1842100160,5,2,1,0,0,3,7,1965,1950,8050,513000
12259,4365200055,4,"2,25",1,0,0,4,7,1965,1320,7320,450000
12260,3644100030,4,"1,75",1,0,0,5,7,1901,1220,1739,432500
12261,3220079017,5,"2,75","1,5",0,3,5,7,1989,2240,220232,432000
12262,8121200710,3,"2,25",2,0,0,3,8,1983,1900,8750,480000
12263,3574801740,3,"1,75",1,0,0,3,7,1980,1770,8081,402200
12264,644000102,3,1,1,0,0,4,6,1951,2710,10912,650000
12265,5315100784,4,"2,5",2,0,0,4,9,1984,2920,13044,1200000
12266,9578200030,3,2,1,0,0,4,8,1977,2400,10650,312000
12267,2313900810,4,2,"1,5",0,0,4,7,1916,1850,5000,610000
12268,1623300055,5,"1,75","1,5",0,0,4,7,1915,1750,4000,823000
12269,9191200435,4,"1,75",1,0,0,4,7,1925,1850,4000,471000
12270,2591020560,3,"2,25",2,0,0,3,8,1987,1620,5511,481015
12271,1923000260,5,"4,5",3,0,1,4,11,1988,3700,14486,1960000
12272,2193300390,4,"3,25",1,0,0,3,8,1980,2110,11250,624000
12273,7016200030,4,"2,5",1,0,0,3,7,1970,1920,7500,480000
12274,727500030,3,"1,5",1,0,0,3,7,1955,1580,8671,815000
12275,1651800030,4,"2,25",1,0,0,4,11,1966,3080,20400,1650000
12276,623049094,3,1,1,0,0,3,6,1940,1280,8113,180000
12277,2538800030,2,"1,75",1,0,0,3,7,1984,1650,9750,156601
12278,7714000310,4,"2,5",2,0,0,3,8,2004,2850,4650,374950
12279,254000075,2,"1,5",1,0,0,5,6,1908,1930,5400,368000
12280,1257201375,3,2,2,0,0,3,7,1950,1210,4560,550000
12281,8856004582,3,"1,75",1,0,0,3,7,1980,1150,8002,198000
12282,3205400240,3,"1,75",1,0,0,3,7,1968,1240,7200,345000
12283,3738000070,5,"2,5",1,0,0,5,9,1959,3960,14595,1710000
12284,8856001090,3,1,1,0,0,4,5,1909,1370,10255,185900
12285,3224500240,3,"2,75",1,0,2,5,9,1978,2850,10021,950000
12286,4139460390,4,"4,5",2,0,2,3,10,1998,3480,10737,995000
12287,3531900060,2,1,1,0,0,3,7,1940,1780,11200,345000
12288,4457300135,4,"2,75",1,0,0,3,7,1962,1850,10125,741000
12289,8682292090,2,"2,25",1,0,0,3,8,2007,1810,6077,737000
12290,7278700069,4,"2,5",1,0,2,3,8,1964,2110,10856,668750
12291,5710610800,3,"1,75",1,0,0,5,8,1974,2620,14275,575000
12292,8651443420,4,2,1,0,0,5,8,1976,1620,6696,280000
